DBCODE,ENTITY,REACH,SERIES,TEST,DATANUM,DATE,TIME,CONCEN,MASSFLUX,DISCHARGE,TEMP
HF011,1,WS3,Early,1,6240,4/22/2001,75961,0.14,3.69,27,6.9
HF011,1,WS3,Early,1,6241,4/22/2001,75981,0.15,3.99,27,6.9
HF011,1,WS3,Early,1,6242,4/22/2001,76001,0.14,3.82,27,6.9
HF011,1,WS3,Early,1,6243,4/22/2001,76021,0.15,3.99,27,6.9
HF011,1,WS3,Early,1,6244,4/22/2001,76041,0.15,4.01,27,6.9
HF011,1,WS3,Early,1,6245,4/22/2001,76061,0.14,3.88,27,6.9
HF011,1,WS3,Early,1,6246,4/22/2001,76081,0.15,3.99,27,6.9
HF011,1,WS3,Early,1,6247,4/22/2001,76101,0.14,3.82,27,6.9
HF011,1,WS3,Early,1,6248,4/22/2001,76121,0.15,4.04,27,6.9
HF011,1,WS3,Early,1,6249,4/22/2001,76141,0.15,4.01,27,6.9
HF011,1,WS3,Early,1,6250,4/22/2001,76161,0.14,3.88,27,6.9
HF011,1,WS3,Early,1,6251,4/22/2001,76181,0.15,3.96,27,6.9
HF011,1,WS3,Early,1,6252,4/22/2001,76201,0.14,3.88,27,6.9
HF011,1,WS3,Early,1,6253,4/22/2001,76221,0.15,4.01,27,6.9
HF011,1,WS3,Early,1,6254,4/22/2001,76241,0.14,3.77,27,6.9
HF011,1,WS3,Early,1,6255,4/22/2001,76261,0.14,3.88,27,6.9
HF011,1,WS3,Early,1,6256,4/22/2001,76281,0.15,4.12,27,6.9
HF011,1,WS3,Early,1,6257,4/22/2001,76301,0.15,4.01,27,6.9
HF011,1,WS3,Early,1,6258,4/22/2001,76321,0.14,3.8,27,6.9
HF011,1,WS3,Early,1,6259,4/22/2001,76341,0.15,3.93,27,6.9
HF011,1,WS3,Early,1,6260,4/22/2001,76361,0.15,3.96,27,6.9
HF011,1,WS3,Early,1,6261,4/22/2001,76381,0.15,3.99,27,6.9
HF011,1,WS3,Early,1,6262,4/22/2001,76401,0.15,3.99,27,6.9
HF011,1,WS3,Early,1,6263,4/22/2001,76421,0.14,3.8,27,6.9
HF011,1,WS3,Early,1,6264,4/22/2001,76441,0.14,3.85,27,6.9
HF011,1,WS3,Early,1,6265,4/22/2001,76461,0.14,3.8,27,6.9
HF011,1,WS3,Early,1,6266,4/22/2001,76481,0.15,4.07,27,6.9
HF011,1,WS3,Early,1,6267,4/22/2001,76501,0.14,3.88,27,6.9
HF011,1,WS3,Early,1,6268,4/22/2001,76521,0.15,3.93,27,6.9
HF011,1,WS3,Early,1,6269,4/22/2001,76541,0.15,3.96,27,6.9
HF011,1,WS3,Early,1,6270,4/22/2001,76561,0.15,3.93,27,6.9
HF011,1,WS3,Early,1,6271,4/22/2001,76581,0.15,4.01,27,6.9
HF011,1,WS3,Early,1,6272,4/22/2001,76601,0.15,4.15,27,6.9
HF011,1,WS3,Early,1,6273,4/22/2001,76621,0.15,3.96,27,6.9
HF011,1,WS3,Early,1,6274,4/22/2001,76641,0.15,3.99,27,6.9
HF011,1,WS3,Early,1,6275,4/22/2001,76661,0.14,3.8,27,6.9
HF011,1,WS3,Early,1,6276,4/22/2001,76681,0.15,3.93,27,6.9
HF011,1,WS3,Early,1,6277,4/22/2001,76701,0.14,3.77,27,6.9
HF011,1,WS3,Early,1,6278,4/22/2001,76721,0.14,3.88,27,6.9
HF011,1,WS3,Early,1,6279,4/22/2001,76741,0.14,3.77,27,6.9
HF011,1,WS3,Early,1,6280,4/22/2001,76761,0.14,3.8,27,6.9
HF011,1,WS3,Early,1,6281,4/22/2001,76781,0.14,3.8,27,6.9
HF011,1,WS3,Early,1,6282,4/22/2001,76801,0.14,3.77,27,6.9
HF011,1,WS3,Early,1,6283,4/22/2001,76821,0.15,3.96,27,6.9
HF011,1,WS3,Early,1,6284,4/22/2001,76841,0.15,3.99,27,6.9
HF011,1,WS3,Early,1,6285,4/22/2001,76861,0.15,3.96,27,6.9
HF011,1,WS3,Early,1,6286,4/22/2001,76881,0.14,3.82,27,6.9
HF011,1,WS3,Early,1,6287,4/22/2001,76901,0.15,4.04,27,6.9
HF011,1,WS3,Early,1,6288,4/22/2001,76921,0.14,3.85,27,6.9
HF011,1,WS3,Early,1,6289,4/22/2001,76941,0.14,3.82,27,6.9
HF011,1,WS3,Early,1,6290,4/22/2001,76961,0.14,3.8,27,6.9
HF011,1,WS3,Early,1,6291,4/22/2001,76981,0.14,3.77,27,6.9
HF011,1,WS3,Early,1,6292,4/22/2001,77001,0.14,3.82,27,6.9
HF011,1,WS3,Early,1,6293,4/22/2001,77021,0.15,3.96,27,6.9
HF011,1,WS3,Early,1,6294,4/22/2001,77041,0.15,3.96,27,6.9
HF011,1,WS3,Early,1,6295,4/22/2001,77061,0.14,3.82,27,6.9
HF011,1,WS3,Early,1,6296,4/22/2001,77081,0.14,3.74,27,6.9
HF011,1,WS3,Early,1,6297,4/22/2001,77101,0.14,3.88,27,6.9
HF011,1,WS3,Early,1,6298,4/22/2001,77121,0.14,3.8,27,6.9
HF011,1,WS3,Early,1,6299,4/22/2001,77141,0.14,3.85,27,6.9
HF011,1,WS3,Early,1,6300,4/22/2001,77161,0.15,3.99,27,6.9
HF011,1,WS3,Early,1,6301,4/22/2001,77181,0.14,3.88,27,6.9
HF011,1,WS3,Early,1,6302,4/22/2001,77201,0.14,3.88,27,6.9
HF011,1,WS3,Early,1,6303,4/22/2001,77221,0.14,3.77,27,6.9
HF011,1,WS3,Early,1,6304,4/22/2001,77241,0.14,3.88,27,6.9
HF011,1,WS3,Early,1,6305,4/22/2001,77261,0.14,3.77,27,6.9
HF011,1,WS3,Early,1,6306,4/22/2001,77281,0.15,3.99,27,6.9
HF011,1,WS3,Early,1,6307,4/22/2001,77301,0.14,3.74,27,6.9
HF011,1,WS3,Early,1,6308,4/22/2001,77321,0.14,3.85,27,7
HF011,1,WS3,Early,1,6309,4/22/2001,77341,0.14,3.82,27,6.9
HF011,1,WS3,Early,1,6310,4/22/2001,77361,0.14,3.77,27,6.9
HF011,1,WS3,Early,1,6311,4/22/2001,77381,0.14,3.88,27,6.9
HF011,1,WS3,Early,1,6312,4/22/2001,77401,0.14,3.85,27,6.9
HF011,1,WS3,Early,1,6313,4/22/2001,77421,0.15,4.04,27,7
HF011,1,WS3,Early,1,6314,4/22/2001,77441,0.14,3.85,27,7
HF011,1,WS3,Early,1,6315,4/22/2001,77461,0.15,3.93,27,7
HF011,1,WS3,Early,1,6316,4/22/2001,77481,0.14,3.85,27,7
HF011,1,WS3,Early,1,6317,4/22/2001,77501,0.14,3.77,27,7
HF011,1,WS3,Early,1,6318,4/22/2001,77521,0.14,3.77,27,7
HF011,1,WS3,Early,1,6319,4/22/2001,77541,0.13,3.61,27,7
HF011,1,WS3,Early,1,6320,4/22/2001,77561,0.15,3.96,27,7
HF011,1,WS3,Early,1,6321,4/22/2001,77581,0.14,3.82,27,7
HF011,1,WS3,Early,1,6322,4/22/2001,77601,0.14,3.69,27,7
HF011,1,WS3,Early,1,6323,4/22/2001,77621,0.15,3.96,27,7
HF011,1,WS3,Early,1,6324,4/22/2001,77641,0.14,3.74,27,7
HF011,1,WS3,Early,1,6325,4/22/2001,77661,0.15,3.99,27,7
HF011,1,WS3,Early,1,6326,4/22/2001,77681,0.14,3.64,27,7
HF011,1,WS3,Early,1,6327,4/22/2001,77701,0.14,3.8,27,7
HF011,1,WS3,Early,1,6328,4/22/2001,77721,0.14,3.8,27,7
HF011,1,WS3,Early,1,6329,4/22/2001,77741,0.14,3.85,27,7
HF011,1,WS3,Early,1,6330,4/22/2001,77761,0.14,3.77,27,7
HF011,1,WS3,Early,1,6331,4/22/2001,77781,0.14,3.77,27,7
HF011,1,WS3,Early,1,6332,4/22/2001,77801,0.14,3.82,27,7
HF011,1,WS3,Early,1,6333,4/22/2001,77821,0.14,3.82,27,7
HF011,1,WS3,Early,1,6334,4/22/2001,77841,0.15,3.93,27,7
HF011,1,WS3,Early,1,6335,4/22/2001,77861,0.15,4.07,27,7
HF011,1,WS3,Early,1,6336,4/22/2001,77881,0.14,3.8,27,7
HF011,1,WS3,Early,1,6337,4/22/2001,77901,0.14,3.74,27,7
HF011,1,WS3,Early,1,6338,4/22/2001,77921,0.14,3.64,27,7
HF011,1,WS3,Early,1,6339,4/22/2001,77941,0.14,3.8,27,7
HF011,1,WS3,Early,1,6340,4/22/2001,77961,0.14,3.8,27,7
HF011,1,WS3,Early,1,6341,4/22/2001,77981,0.14,3.74,27,7
HF011,1,WS3,Early,1,6342,4/22/2001,78001,0.14,3.74,27,7
HF011,1,WS3,Early,1,6343,4/22/2001,78021,0.14,3.74,27,7
HF011,1,WS3,Early,1,6344,4/22/2001,78041,0.14,3.82,27,7
HF011,1,WS3,Early,1,6345,4/22/2001,78061,0.14,3.8,27,7
HF011,1,WS3,Early,1,6346,4/22/2001,78081,0.14,3.69,27,7
HF011,1,WS3,Early,1,6347,4/22/2001,78101,0.15,4.01,27,7
HF011,1,WS3,Early,1,6348,4/22/2001,78121,0.14,3.8,27,7
HF011,1,WS3,Early,1,6349,4/22/2001,78141,0.14,3.77,27,7
HF011,1,WS3,Early,1,6350,4/22/2001,78161,0.14,3.69,27,7
HF011,1,WS3,Early,1,6351,4/22/2001,78181,0.14,3.77,27,7
HF011,1,WS3,Early,1,6352,4/22/2001,78201,0.14,3.77,27,7
HF011,1,WS3,Early,1,6353,4/22/2001,78221,0.13,3.47,27,7
HF011,1,WS3,Early,1,6354,4/22/2001,78241,0.14,3.69,27,7
HF011,1,WS3,Early,1,6355,4/22/2001,78261,0.14,3.74,27,7
HF011,1,WS3,Early,1,6356,4/22/2001,78281,0.14,3.69,27,7
HF011,1,WS3,Early,1,6357,4/22/2001,78301,0.14,3.88,27,7
HF011,1,WS3,Early,1,6358,4/22/2001,78321,0.13,3.58,27,7
HF011,1,WS3,Early,1,6359,4/22/2001,78341,0.14,3.69,27,7
HF011,1,WS3,Early,1,6360,4/22/2001,78361,0.14,3.88,27,7
HF011,1,WS3,Early,1,6361,4/22/2001,78381,0.14,3.85,27,7
HF011,1,WS3,Early,1,6362,4/22/2001,78401,0.14,3.74,27,7
HF011,1,WS3,Early,1,6363,4/22/2001,78421,0.14,3.64,27,7
HF011,1,WS3,Early,1,6364,4/22/2001,78441,0.13,3.61,27,7
HF011,1,WS3,Early,1,6365,4/22/2001,78461,0.14,3.66,27,7
HF011,1,WS3,Early,1,6366,4/22/2001,78481,0.13,3.61,27,7
HF011,1,WS3,Early,1,6367,4/22/2001,78501,0.14,3.66,27,7
HF011,1,WS3,Early,1,6368,4/22/2001,78521,0.14,3.8,27,7
HF011,1,WS3,Early,1,6369,4/22/2001,78541,0.14,3.64,27,7
HF011,1,WS3,Early,1,6370,4/22/2001,78561,0.14,3.8,27,7
HF011,1,WS3,Early,1,6371,4/22/2001,78581,0.14,3.85,27,7
HF011,1,WS3,Early,1,6372,4/22/2001,78601,0.14,3.74,27,7
HF011,1,WS3,Early,1,6373,4/22/2001,78621,0.14,3.82,27,7
HF011,1,WS3,Early,1,6374,4/22/2001,78641,0.13,3.53,27,7
HF011,1,WS3,Early,1,6375,4/22/2001,78661,0.14,3.64,27,7
HF011,1,WS3,Early,1,6376,4/22/2001,78681,0.14,3.69,27,7
HF011,1,WS3,Early,1,6377,4/22/2001,78701,0.14,3.74,27,7
HF011,1,WS3,Early,1,6378,4/22/2001,78721,0.14,3.77,27,7
HF011,1,WS3,Early,1,6379,4/22/2001,78741,0.15,3.93,27,7
HF011,1,WS3,Early,1,6380,4/22/2001,78761,0.14,3.88,27,7
HF011,1,WS3,Early,1,6381,4/22/2001,78781,0.14,3.64,27,7
HF011,1,WS3,Early,1,6382,4/22/2001,78801,0.14,3.64,27,7
HF011,1,WS3,Early,1,6383,4/22/2001,78821,0.14,3.82,27,7
HF011,1,WS3,Early,1,6384,4/22/2001,78841,0.14,3.8,27,7
HF011,1,WS3,Early,1,6385,4/22/2001,78861,0.14,3.64,27,7
HF011,1,WS3,Early,1,6386,4/22/2001,78881,0.14,3.8,27,7
HF011,1,WS3,Early,1,6387,4/22/2001,78901,0.14,3.77,27,7
HF011,1,WS3,Early,1,6388,4/22/2001,78921,0.14,3.64,27,7
HF011,1,WS3,Early,1,6389,4/22/2001,78941,0.15,4.01,27,7
HF011,1,WS3,Early,1,6390,4/22/2001,78961,0.14,3.8,27,7
HF011,1,WS3,Early,1,6391,4/22/2001,78981,0.14,3.77,27,7
HF011,1,WS3,Early,1,6392,4/22/2001,79001,0.14,3.8,27,7
HF011,1,WS3,Early,1,6393,4/22/2001,79021,0.14,3.64,27,7
HF011,1,WS3,Early,1,6394,4/22/2001,79041,0.14,3.82,27,7
HF011,1,WS3,Early,1,6395,4/22/2001,79061,0.14,3.64,27,7
HF011,1,WS3,Early,1,6396,4/22/2001,79081,0.14,3.77,27,7
HF011,1,WS3,Early,1,6397,4/22/2001,79101,0.13,3.45,27,7
HF011,1,WS3,Early,1,6398,4/22/2001,79121,0.14,3.69,27,7
HF011,1,WS3,Early,1,6399,4/22/2001,79141,0.13,3.61,27,7
HF011,1,WS3,Early,1,6400,4/22/2001,79161,0.13,3.61,27,7
HF011,1,WS3,Early,1,6401,4/22/2001,79181,0.14,3.69,27,7
HF011,1,WS3,Early,1,6402,4/22/2001,79201,0.13,3.61,27,7
HF011,1,WS3,Early,1,6403,4/22/2001,79221,0.13,3.61,27,7
HF011,1,WS3,Early,1,6404,4/22/2001,79241,0.13,3.55,27,7
HF011,1,WS3,Early,1,6405,4/22/2001,79261,0.14,3.69,27,7
HF011,1,WS3,Early,1,6406,4/22/2001,79281,0.14,3.64,27,7
HF011,1,WS3,Early,1,6407,4/22/2001,79301,0.14,3.88,27,7
HF011,1,WS3,Early,1,6408,4/22/2001,79321,0.14,3.82,27,7
HF011,1,WS3,Early,1,6409,4/22/2001,79341,0.14,3.66,27,7
HF011,1,WS3,Early,1,6410,4/22/2001,79361,0.13,3.55,27,7
HF011,1,WS3,Early,1,6411,4/22/2001,79381,0.14,3.8,27,7.1
HF011,1,WS3,Early,1,6412,4/22/2001,79401,0.17,4.44,27,7.1
HF011,1,WS3,Early,1,6413,4/22/2001,79421,0.14,3.64,27,7.1
HF011,1,WS3,Early,1,6414,4/22/2001,79441,0.14,3.8,27,7.1
HF011,1,WS3,Early,1,6415,4/22/2001,79461,0.13,3.61,27,7.1
HF011,1,WS3,Early,1,6416,4/22/2001,79481,0.14,3.74,27,7.1
HF011,1,WS3,Early,1,6417,4/22/2001,79501,0.14,3.69,27,7.1
HF011,1,WS3,Early,1,6418,4/22/2001,79521,0.13,3.53,27,7.1
HF011,1,WS3,Early,1,6419,4/22/2001,79541,0.14,3.69,27,7.1
HF011,1,WS3,Early,1,6420,4/22/2001,79561,0.14,3.82,27,7.1
HF011,1,WS3,Early,1,6421,4/22/2001,79581,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6422,4/22/2001,79601,0.14,3.69,27,7.1
HF011,1,WS3,Early,1,6423,4/22/2001,79621,0.14,3.85,27,7.1
HF011,1,WS3,Early,1,6424,4/22/2001,79641,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6425,4/22/2001,79661,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6426,4/22/2001,79681,0.14,3.64,27,7.1
HF011,1,WS3,Early,1,6427,4/22/2001,79701,0.13,3.58,27,7.1
HF011,1,WS3,Early,1,6428,4/22/2001,79721,0.14,3.64,27,7.1
HF011,1,WS3,Early,1,6429,4/22/2001,79741,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6430,4/22/2001,79761,0.14,3.69,27,7.1
HF011,1,WS3,Early,1,6431,4/22/2001,79781,0.14,3.82,27,7.1
HF011,1,WS3,Early,1,6432,4/22/2001,79801,0.15,3.93,27,7.1
HF011,1,WS3,Early,1,6433,4/22/2001,79821,0.14,3.74,27,7.1
HF011,1,WS3,Early,1,6434,4/22/2001,79841,0.14,3.69,27,7.1
HF011,1,WS3,Early,1,6435,4/22/2001,79861,0.14,3.77,27,7.1
HF011,1,WS3,Early,1,6436,4/22/2001,79881,0.14,3.8,27,7.1
HF011,1,WS3,Early,1,6437,4/22/2001,79901,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6438,4/22/2001,79921,0.14,3.69,27,7.1
HF011,1,WS3,Early,1,6439,4/22/2001,79941,0.14,3.64,27,7.1
HF011,1,WS3,Early,1,6440,4/22/2001,79961,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6441,4/22/2001,79981,0.13,3.58,27,7.1
HF011,1,WS3,Early,1,6442,4/22/2001,80001,0.14,3.64,27,7.1
HF011,1,WS3,Early,1,6443,4/22/2001,80021,0.14,3.77,27,7.1
HF011,1,WS3,Early,1,6444,4/22/2001,80041,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6445,4/22/2001,80061,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6446,4/22/2001,80081,0.13,3.61,27,7.1
HF011,1,WS3,Early,1,6447,4/22/2001,80101,0.13,3.61,27,7.1
HF011,1,WS3,Early,1,6448,4/22/2001,80121,0.13,3.47,27,7.1
HF011,1,WS3,Early,1,6449,4/22/2001,80141,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6450,4/22/2001,80161,0.13,3.53,27,7.1
HF011,1,WS3,Early,1,6451,4/22/2001,80181,0.14,3.82,27,7.1
HF011,1,WS3,Early,1,6452,4/22/2001,80201,0.14,3.69,27,7.1
HF011,1,WS3,Early,1,6453,4/22/2001,80221,0.14,3.69,27,7.1
HF011,1,WS3,Early,1,6454,4/22/2001,80241,0.13,3.61,27,7.1
HF011,1,WS3,Early,1,6455,4/22/2001,80261,0.13,3.61,27,7.1
HF011,1,WS3,Early,1,6456,4/22/2001,80281,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6457,4/22/2001,80301,0.14,3.69,27,7.1
HF011,1,WS3,Early,1,6458,4/22/2001,80321,0.14,3.64,27,7.1
HF011,1,WS3,Early,1,6459,4/22/2001,80341,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6460,4/22/2001,80361,0.14,3.69,27,7.1
HF011,1,WS3,Early,1,6461,4/22/2001,80381,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6462,4/22/2001,80401,0.14,3.82,27,7.1
HF011,1,WS3,Early,1,6463,4/22/2001,80421,0.13,3.61,27,7.1
HF011,1,WS3,Early,1,6464,4/22/2001,80441,0.14,3.64,27,7.1
HF011,1,WS3,Early,1,6465,4/22/2001,80461,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6466,4/22/2001,80481,0.14,3.77,27,7.1
HF011,1,WS3,Early,1,6467,4/22/2001,80501,0.13,3.55,27,7.1
HF011,1,WS3,Early,1,6468,4/22/2001,80521,0.13,3.47,27,7.1
HF011,1,WS3,Early,1,6469,4/22/2001,80541,0.13,3.61,27,7.1
HF011,1,WS3,Early,1,6470,4/22/2001,80561,0.13,3.53,27,7.1
HF011,1,WS3,Early,1,6471,4/22/2001,80581,0.14,3.8,27,7.1
HF011,1,WS3,Early,1,6472,4/22/2001,80601,0.14,3.77,27,7.1
HF011,1,WS3,Early,1,6473,4/22/2001,80621,0.13,3.58,27,7.1
HF011,1,WS3,Early,1,6474,4/22/2001,80641,0.14,3.74,27,7.1
HF011,1,WS3,Early,1,6475,4/22/2001,80661,0.14,3.69,27,7.1
HF011,1,WS3,Early,1,6476,4/22/2001,80681,0.14,3.8,27,7.1
HF011,1,WS3,Early,1,6477,4/22/2001,80701,0.13,3.61,27,7.1
HF011,1,WS3,Early,1,6478,4/22/2001,80721,0.14,3.64,27,7.1
HF011,1,WS3,Early,1,6479,4/22/2001,80741,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6480,4/22/2001,80761,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6481,4/22/2001,80781,0.13,3.55,27,7.1
HF011,1,WS3,Early,1,6482,4/22/2001,80801,0.13,3.53,27,7.1
HF011,1,WS3,Early,1,6483,4/22/2001,80821,0.13,3.53,27,7.1
HF011,1,WS3,Early,1,6484,4/22/2001,80841,0.13,3.61,27,7.1
HF011,1,WS3,Early,1,6485,4/22/2001,80861,0.13,3.37,27,7.1
HF011,1,WS3,Early,1,6486,4/22/2001,80881,0.13,3.61,27,7.1
HF011,1,WS3,Early,1,6487,4/22/2001,80901,0.14,3.69,27,7.1
HF011,1,WS3,Early,1,6488,4/22/2001,80921,0.13,3.61,27,7.1
HF011,1,WS3,Early,1,6489,4/22/2001,80941,0.14,3.69,27,7.1
HF011,1,WS3,Early,1,6490,4/22/2001,80961,0.13,3.55,27,7.1
HF011,1,WS3,Early,1,6491,4/22/2001,80981,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6492,4/22/2001,81001,0.13,3.37,27,7.1
HF011,1,WS3,Early,1,6493,4/22/2001,81021,0.14,3.69,27,7.1
HF011,1,WS3,Early,1,6494,4/22/2001,81041,0.13,3.61,27,7.1
HF011,1,WS3,Early,1,6495,4/22/2001,81061,0.13,3.47,27,7.1
HF011,1,WS3,Early,1,6496,4/22/2001,81081,0.13,3.61,27,7.1
HF011,1,WS3,Early,1,6497,4/22/2001,81101,0.13,3.61,27,7.1
HF011,1,WS3,Early,1,6498,4/22/2001,81121,0.13,3.45,27,7.1
HF011,1,WS3,Early,1,6499,4/22/2001,81141,0.13,3.47,27,7.1
HF011,1,WS3,Early,1,6500,4/22/2001,81161,0.14,3.64,27,7.1
HF011,1,WS3,Early,1,6501,4/22/2001,81181,0.13,3.58,27,7.1
HF011,1,WS3,Early,1,6502,4/22/2001,81201,0.13,3.61,27,7.1
HF011,1,WS3,Early,1,6503,4/22/2001,81221,0.14,3.64,27,7.1
HF011,1,WS3,Early,1,6504,4/22/2001,81241,0.13,3.53,27,7.1
HF011,1,WS3,Early,1,6505,4/22/2001,81261,0.13,3.61,27,7.1
HF011,1,WS3,Early,1,6506,4/22/2001,81281,0.13,3.47,27,7.1
HF011,1,WS3,Early,1,6507,4/22/2001,81301,0.14,3.64,27,7.1
HF011,1,WS3,Early,1,6508,4/22/2001,81321,0.13,3.47,27,7.1
HF011,1,WS3,Early,1,6509,4/22/2001,81341,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6510,4/22/2001,81361,0.14,3.64,27,7.1
HF011,1,WS3,Early,1,6511,4/22/2001,81381,0.14,3.88,27,7.1
HF011,1,WS3,Early,1,6512,4/22/2001,81401,0.13,3.45,27,7.1
HF011,1,WS3,Early,1,6513,4/22/2001,81421,0.13,3.58,27,7.1
HF011,1,WS3,Early,1,6514,4/22/2001,81441,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6515,4/22/2001,81461,0.14,3.64,27,7.1
HF011,1,WS3,Early,1,6516,4/22/2001,81481,0.14,3.74,27,7.1
HF011,1,WS3,Early,1,6517,4/22/2001,81501,0.14,3.74,27,7.1
HF011,1,WS3,Early,1,6518,4/22/2001,81521,0.13,3.58,27,7.1
HF011,1,WS3,Early,1,6519,4/22/2001,81541,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6520,4/22/2001,81561,0.14,3.64,27,7.1
HF011,1,WS3,Early,1,6521,4/22/2001,81581,0.13,3.55,27,7.1
HF011,1,WS3,Early,1,6522,4/22/2001,81601,0.13,3.45,27,7.1
HF011,1,WS3,Early,1,6523,4/22/2001,81621,0.13,3.61,27,7.1
HF011,1,WS3,Early,1,6524,4/22/2001,81641,0.13,3.45,27,7.1
HF011,1,WS3,Early,1,6525,4/22/2001,81661,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6526,4/22/2001,81681,0.13,3.61,27,7.1
HF011,1,WS3,Early,1,6527,4/22/2001,81701,0.14,3.64,27,7.2
HF011,1,WS3,Early,1,6528,4/22/2001,81721,0.13,3.45,27,7.2
HF011,1,WS3,Early,1,6529,4/22/2001,81741,0.13,3.55,27,7.2
HF011,1,WS3,Early,1,6530,4/22/2001,81761,0.13,3.58,27,7.1
HF011,1,WS3,Early,1,6531,4/22/2001,81781,0.13,3.55,27,7.1
HF011,1,WS3,Early,1,6532,4/22/2001,81801,0.14,3.66,27,7.1
HF011,1,WS3,Early,1,6533,4/22/2001,81821,0.13,3.58,27,7.1
HF011,1,WS3,Early,1,6534,4/22/2001,81841,0.13,3.58,27,7.1
HF011,1,WS3,Early,1,6535,4/22/2001,81861,0.13,3.53,27,7.1
HF011,1,WS3,Early,1,6536,4/22/2001,81881,0.13,3.55,27,7.1
HF011,1,WS3,Early,1,6537,4/22/2001,81901,0.14,3.64,27,7.1
HF011,1,WS3,Early,1,6538,4/22/2001,81921,0.13,3.61,27,7.2
HF011,1,WS3,Early,1,6539,4/22/2001,81941,0.14,3.74,27,7.2
HF011,1,WS3,Early,1,6540,4/22/2001,81961,0.14,3.66,27,7.2
HF011,1,WS3,Early,1,6541,4/22/2001,81981,0.14,3.64,27,7.2
HF011,1,WS3,Early,1,6542,4/22/2001,82001,0.13,3.42,27,7.2
HF011,1,WS3,Early,1,6543,4/22/2001,82021,0.13,3.53,27,7.2
HF011,1,WS3,Early,1,6544,4/22/2001,82041,0.13,3.61,27,7.2
HF011,1,WS3,Early,1,6545,4/22/2001,82061,0.13,3.61,27,7.2
HF011,1,WS3,Early,1,6546,4/22/2001,82081,0.13,3.42,27,7.2
HF011,1,WS3,Early,1,6547,4/22/2001,82101,0.13,3.61,27,7.2
HF011,1,WS3,Early,1,6548,4/22/2001,82121,0.14,3.66,27,7.2
HF011,1,WS3,Early,1,6549,4/22/2001,82141,0.13,3.58,27,7.2
HF011,1,WS3,Early,1,6550,4/22/2001,82161,0.13,3.42,27,7.2
HF011,1,WS3,Early,1,6551,4/22/2001,82181,0.13,3.61,27,7.2
HF011,1,WS3,Early,1,6552,4/22/2001,82201,0.13,3.47,27,7.2
HF011,1,WS3,Early,1,6553,4/22/2001,82221,0.13,3.58,27,7.2
HF011,1,WS3,Early,1,6554,4/22/2001,82241,0.13,3.42,27,7.2
HF011,1,WS3,Early,1,6555,4/22/2001,82261,0.13,3.61,27,7.2
HF011,1,WS3,Early,1,6556,4/22/2001,82281,0.13,3.61,27,7.2
HF011,1,WS3,Early,1,6557,4/22/2001,82301,0.13,3.61,27,7.2
HF011,1,WS3,Early,1,6558,4/22/2001,82321,0.13,3.61,27,7.2
HF011,1,WS3,Early,1,6559,4/22/2001,82341,0.14,3.64,27,7.2
HF011,1,WS3,Early,1,6560,4/22/2001,82361,0.14,3.77,27,7.2
HF011,1,WS3,Early,1,6561,4/22/2001,82381,0.13,3.58,27,7.2
HF011,1,WS3,Early,1,6562,4/22/2001,82401,0.14,3.74,27,7.2
HF011,1,WS3,Early,1,6563,4/22/2001,82421,0.14,3.8,27,7.2
HF011,1,WS3,Early,1,6564,4/22/2001,82441,0.14,3.8,27,7.2
HF011,1,WS3,Early,1,6565,4/22/2001,82461,0.13,3.61,27,7.2
HF011,1,WS3,Early,1,6566,4/22/2001,82481,0.14,3.74,27,7.2
HF011,1,WS3,Early,1,6567,4/22/2001,82501,0.13,3.45,27,7.2
HF011,1,WS3,Early,1,6568,4/22/2001,82521,0.13,3.61,27,7.2
HF011,1,WS3,Early,1,6569,4/22/2001,82541,0.13,3.47,27,7.2
HF011,1,WS3,Early,1,6570,4/22/2001,82561,0.13,3.42,27,7.2
HF011,1,WS3,Early,1,6571,4/22/2001,82581,0.13,3.45,27,7.2
HF011,1,WS3,Early,1,6572,4/22/2001,82601,0.13,3.58,27,7.2
HF011,1,WS3,Early,1,6573,4/22/2001,82621,0.13,3.61,27,7.2
HF011,1,WS3,Early,1,6574,4/22/2001,82641,0.14,3.66,27,7.2
HF011,1,WS3,Early,1,6575,4/22/2001,82661,0.14,3.69,27,7.2
